token,class,count
滞留,WB_high,1
滞留,WB_low,0
漆器,WB_high,1
漆器,WB_low,0
演出,WB_high,0
演出,WB_low,1
演者,WB_high,1
演者,WB_low,0
激励,WB_high,1
激励,WB_low,0
激変,WB_high,0
激変,WB_low,1
激論,WB_high,1
激論,WB_low,0
濃,WB_high,0
濃,WB_low,1
濃く,WB_high,1
濃く,WB_low,1
濃厚接触,WB_high,1
濃厚接触,WB_low,0
濃厚接触者,WB_high,1
濃厚接触者,WB_low,1
濃密,WB_high,0
濃密,WB_low,1
火,WB_high,0
火,WB_low,1
火曜,WB_high,0
火曜,WB_low,1
火曜日,WB_high,0
火曜日,WB_low,4
炎天下,WB_high,1
炎天下,WB_low,0
炭酸飲料,WB_high,1
炭酸飲料,WB_low,0
点,WB_high,0
点,WB_low,1
点心,WB_high,2
点心,WB_low,0
点検,WB_high,1
点検,WB_low,0
為,WB_high,1
為,WB_low,1
無い,WB_high,1
無い,WB_low,0
無かっ,WB_high,1
無かっ,WB_low,0
無し,WB_high,1
無し,WB_low,2
無事,WB_high,13
無事,WB_low,3
無地,WB_high,0
無地,WB_low,1
無料,WB_high,1
無料,WB_low,0
無理,WB_high,3
無理,WB_low,1
無茶,WB_high,1
無茶,WB_low,0
無視,WB_high,1
無視,WB_low,0
無責任,WB_high,0
無責任,WB_low,1
無難,WB_high,0
無難,WB_low,3
無題,WB_high,0
無題,WB_low,1
無駄,WB_high,0
無駄,WB_low,4
焦り,WB_high,0
焦り,WB_low,2
焼肉,WB_high,7
焼肉,WB_low,1
煙,WB_high,0
煙,WB_low,1
熱,WB_high,0
熱,WB_low,3
熱い,WB_high,0
熱い,WB_low,1
熱中,WB_high,2
熱中,WB_low,0
熱弁,WB_high,0
熱弁,WB_low,1
熾烈,WB_high,0
熾烈,WB_low,1
燗,WB_high,0
燗,WB_low,1
爆,WB_high,1
爆,WB_low,0
爆上,WB_high,1
爆上,WB_low,0
爆笑,WB_high,2
爆笑,WB_low,0
爆速,WB_high,1
爆速,WB_low,0
父,WB_high,5
父,WB_low,0
父親,WB_high,2
父親,WB_low,1
爺,WB_high,2
爺,WB_low,0
片づけ,WB_high,1
片づけ,WB_low,0
片山,WB_high,0
片山,WB_low,1
片道,WB_high,1
片道,WB_low,0
物,WB_high,5
物,WB_low,0
物事,WB_high,2
物事,WB_low,0
物凄く,WB_high,1
物凄く,WB_low,0
物理,WB_high,1
物理,WB_low,0
特性,WB_high,0
特性,WB_low,1
特段,WB_high,0
特段,WB_low,1
犬,WB_high,1
犬,WB_low,2
状態,WB_high,4
状態,WB_low,6
状況,WB_high,7
状況,WB_low,11
狙い,WB_high,1
狙い,WB_low,0
独占,WB_high,1
独占,WB_low,0
独特,WB_high,1
独特,WB_low,0
独自,WB_high,1
独自,WB_low,0
狭い,WB_high,0
狭い,WB_low,1
狭く,WB_high,0
狭く,WB_low,1
獲得,WB_high,2
獲得,WB_low,1
率,WB_high,2
率,WB_low,0
率直,WB_high,3
率直,WB_low,0
珍しい,WB_high,2
珍しい,WB_low,0
珍しく,WB_high,3
珍しく,WB_low,1
現在,WB_high,1
現在,WB_low,1
現地,WB_high,1
現地,WB_low,0
現場,WB_high,9
現場,WB_low,2
現状,WB_high,1
現状,WB_low,2
現金,WB_high,1
現金,WB_low,0
理不尽,WB_high,1
理不尽,WB_low,0
理事長,WB_high,1
理事長,WB_low,0
理由,WB_high,2
理由,WB_low,3
理解,WB_high,4
理解,WB_low,7
理論,WB_high,1
理論,WB_low,0
環境,WB_high,4
環境,WB_low,5
甘く,WB_high,0
甘く,WB_low,1
生,WB_high,1
生,WB_low,0
生き物,WB_high,1
生き物,WB_low,0
生業,WB_high,0
生業,WB_low,1
生活,WB_high,3
生活,WB_low,4
生産,WB_high,1
生産,WB_low,1
生産性,WB_high,0
生産性,WB_low,1
産休,WB_high,1
産休,WB_low,1
産業医,WB_high,0
産業医,WB_low,3
甥っ子,WB_high,2
甥っ子,WB_low,0
用,WB_high,1
用,WB_low,2
用事,WB_high,0
用事,WB_low,2
用意,WB_high,2
用意,WB_low,0
田丸,WB_high,1
田丸,WB_low,0
田村,WB_high,1
田村,WB_low,0
田舎,WB_high,2
田舎,WB_low,0
田辺三菱製薬,WB_high,2
田辺三菱製薬,WB_low,0
申し分,WB_high,0
申し分,WB_low,1
申し訳な,WB_high,0
申し訳な,WB_low,1
申し訳ない,WB_high,1
申し訳ない,WB_low,2
申請,WB_high,2
申請,WB_low,1
男女,WB_high,0
男女,WB_low,1
男性,WB_high,1
男性,WB_low,1
町,WB_high,2
町,WB_low,0
画面,WB_high,0
画面,WB_low,3
畑,WB_high,1
畑,WB_low,0
番,WB_high,0
番,WB_low,1
番組,WB_high,5
番組,WB_low,1
異世代,WB_high,1
異世代,WB_low,0
異動,WB_high,5
異動,WB_low,4
異国情緒,WB_high,1
異国情緒,WB_low,0
疑問,WB_high,1
疑問,WB_low,0
疲れ,WB_high,4
疲れ,WB_low,5
疲労,WB_high,0
疲労,WB_low,4
疲労困憊,WB_high,1
疲労困憊,WB_low,2
疲労感,WB_high,0
疲労感,WB_low,2
疲弊,WB_high,1
疲弊,WB_low,1
病気,WB_high,1
病気,WB_low,0
病院,WB_high,0
病院,WB_low,5
痛い,WB_high,2
痛い,WB_low,4
痛く,WB_high,1
痛く,WB_low,0
痛み,WB_high,3
痛み,WB_low,3
痛恨,WB_high,1
痛恨,WB_low,0
痛感,WB_high,1
痛感,WB_low,4
痛烈,WB_high,0
痛烈,WB_low,1
発,WB_high,1
発,WB_low,1
発信,WB_high,1
発信,WB_low,0
発想,WB_high,1
発想,WB_low,0
発注,WB_high,0
発注,WB_low,1
発熱,WB_high,0
発熱,WB_low,2
発生,WB_high,3
発生,WB_low,6
発症,WB_high,0
発症,WB_low,1
発表,WB_high,2
発表,WB_low,0
発表会,WB_high,3
発表会,WB_low,0
発見,WB_high,7
発見,WB_low,2
発覚,WB_high,0
発覚,WB_low,1
発言,WB_high,1
発言,WB_low,1
登場,WB_high,1
登場,WB_low,0
登用,WB_high,3
登用,WB_low,0
登録,WB_high,1
登録,WB_low,1
白い,WB_high,0
白い,WB_low,1
白ワイン,WB_high,2
白ワイン,WB_low,0
白井,WB_high,2
白井,WB_low,0
白飯,WB_high,1
白飯,WB_low,0
的,WB_high,18
的,WB_low,17
的確,WB_high,1
的確,WB_low,0
皆,WB_high,2
皆,WB_low,2
皆さん,WB_high,4
皆さん,WB_low,3
皆様,WB_high,1
皆様,WB_low,0
皿,WB_high,1
皿,WB_low,0
盛,WB_high,1
盛,WB_low,0
盛り,WB_high,1
盛り,WB_low,0
盛り上がり,WB_high,2
盛り上がり,WB_low,0
盛大,WB_high,2
盛大,WB_low,0
監督,WB_high,0
監督,WB_low,1
目,WB_high,15
目,WB_low,3
目からウロコ,WB_high,1
目からウロコ,WB_low,0
目先,WB_high,0
目先,WB_low,1
目標,WB_high,1
目標,WB_low,2
目標達成,WB_high,2
目標達成,WB_low,0
目的,WB_high,2
目的,WB_low,1
目覚め,WB_high,1
目覚め,WB_low,0
目配り,WB_high,0
目配り,WB_low,1
目鼻,WB_high,1
目鼻,WB_low,0
盲点,WB_high,1
盲点,WB_low,0
直前,WB_high,1
直前,WB_low,3
直接,WB_high,4
直接,WB_low,0
直結,WB_high,1
直結,WB_low,0
相手,WB_high,3
相手,WB_low,2
相手方,WB_high,0
相手方,WB_low,1
相談,WB_high,13
相談,WB_low,5
省エネ,WB_high,1
省エネ,WB_low,0
省庁,WB_high,0
省庁,WB_low,1
看護師,WB_high,0
看護師,WB_low,1
真っ赤,WB_high,1
真っ赤,WB_low,0
真ん中,WB_high,0
真ん中,WB_low,2
真剣,WB_high,0
真剣,WB_low,1
真正面,WB_high,0
真正面,WB_low,1
真逆,WB_high,0
真逆,WB_low,1
真面目,WB_high,1
真面目,WB_low,0
眠,WB_high,0
眠,WB_low,3
眠い,WB_high,3
眠い,WB_low,3
眠かっ,WB_high,1
眠かっ,WB_low,2
眠く,WB_high,0
眠く,WB_low,1
眠たい,WB_high,0
眠たい,WB_low,2
眠気,WB_high,0
眠気,WB_low,1
眼科医,WB_high,1
眼科医,WB_low,0
着,WB_high,0
着,WB_low,1
着任,WB_high,1
着任,WB_low,0
着地,WB_high,3
着地,WB_low,0
着手,WB_high,1
着手,WB_low,1
着眼点,WB_high,1
着眼点,WB_low,0
睡眠,WB_high,2
睡眠,WB_low,3
睡眠不足,WB_high,0
睡眠不足,WB_low,3
睡眠時間,WB_high,1
睡眠時間,WB_low,2
督促,WB_high,1
督促,WB_low,0
矛盾,WB_high,0
矛盾,WB_low,1
矢先,WB_high,1
矢先,WB_low,0
知ったか,WB_high,0
知ったか,WB_low,1
知らせ,WB_high,2
知らせ,WB_low,0
知り合い,WB_high,1
知り合い,WB_low,0
知恵,WB_high,1
知恵,WB_low,0
知識,WB_high,0
知識,WB_low,1
短い,WB_high,1
短い,WB_low,1
短く,WB_high,0
短く,WB_low,1
石垣島,WB_high,1
石垣島,WB_low,0
研修,WB_high,30
研修,WB_low,11
研修会,WB_high,1
研修会,WB_low,0
破綻,WB_high,0
破綻,WB_low,1
硬い,WB_high,1
硬い,WB_low,0
確か,WB_high,0
確か,WB_low,1
確保,WB_high,1
確保,WB_low,1
確定,WB_high,0
確定,WB_low,4
確実,WB_high,0
確実,WB_low,3
確認,WB_high,9
確認,WB_low,5
示唆,WB_high,1
示唆,WB_low,0
礼儀,WB_high,1
礼儀,WB_low,0
社,WB_high,5
社,WB_low,5
社ない,WB_high,0
社ない,WB_low,1
社会復帰,WB_high,1
社会復帰,WB_low,1
社会的,WB_high,0
社会的,WB_low,1
社内,WB_high,47
社内,WB_low,13
社員,WB_high,2
社員,WB_low,0
社外,WB_high,1
社外,WB_low,1
社長,WB_high,5
社長,WB_low,1
祝い,WB_high,7
祝い,WB_low,0
祝日,WB_high,3
祝日,WB_low,0
神,WB_high,2
神,WB_low,0
神戸,WB_high,3
神戸,WB_low,2
神経,WB_high,1
神経,WB_low,0
禁酒,WB_high,1
禁酒,WB_low,0
福井,WB_high,1
福井,WB_low,0
福島,WB_high,1
福島,WB_low,0
福知山市,WB_high,0
福知山市,WB_low,1
私,WB_high,16
私,WB_low,6
秋,WB_high,6
秋,WB_low,5
秋の,WB_high,1
秋の,WB_low,0
秋庭,WB_high,2
秋庭,WB_low,0
秋晴れ,WB_high,4
秋晴れ,WB_low,2
秋風,WB_high,1
秋風,WB_low,0
秘密,WB_high,0
秘密,WB_low,1
秘訣,WB_high,0
秘訣,WB_low,1
称賛,WB_high,0
称賛,WB_low,1
移住,WB_high,0
移住,WB_low,1
移動,WB_high,7
移動,WB_low,6
移管,WB_high,1
移管,WB_low,0
程よい,WB_high,1
程よい,WB_low,0
程よく,WB_high,0
程よく,WB_low,1
程度,WB_high,3
程度,WB_low,3
種,WB_high,1
種,WB_low,0
稼働,WB_high,2
稼働,WB_low,1
積み重ね,WB_high,1
積み重ね,WB_low,0
積極的,WB_high,0
積極的,WB_low,1
穏やか,WB_high,5
穏やか,WB_low,3
空,WB_high,1
空,WB_low,0
空き,WB_high,0
空き,WB_low,2
空気,WB_high,3
空気,WB_low,2
空港,WB_high,1
空港,WB_low,0
空腹,WB_high,2
空腹,WB_low,0
突入,WB_high,1
突入,WB_low,0
突破,WB_high,1
突破,WB_low,0
窯,WB_high,1
窯,WB_low,0
立ち,WB_high,0
立ち,WB_low,1
立ち直り,WB_high,1
立ち直り,WB_low,0
立ち飲み,WB_high,1
立ち飲み,WB_low,0
立ち飲み屋,WB_high,1
立ち飲み屋,WB_low,0
立て続け,WB_high,1
立て続け,WB_low,1
立会,WB_high,1
立会,WB_low,2
立命,WB_high,1
立命,WB_low,0
立場,WB_high,2
立場,WB_low,1
競合,WB_high,7
競合,WB_low,5
竹中,WB_high,1
竹中,WB_low,0
竹富島,WB_high,1
竹富島,WB_low,0
笑,WB_high,15
笑,WB_low,1
笑顔,WB_high,1
笑顔,WB_low,0
笹,WB_high,0
笹,WB_low,1
等,WB_high,17
等,WB_low,3
筋肉痛,WB_high,2
筋肉痛,WB_low,0
答え,WB_high,1
答え,WB_low,1
策,WB_high,0
策,WB_low,1
管理,WB_high,4
管理,WB_low,10
管理職,WB_high,4
管理職,WB_low,0
節々,WB_high,0
節々,WB_low,1
節制,WB_high,0
節制,WB_low,1
篠原,WB_high,1
篠原,WB_low,0
簡単,WB_high,3
簡単,WB_low,2
簿記,WB_high,0
簿記,WB_low,1
粒,WB_high,1
粒,WB_low,0
粗相,WB_high,0
粗相,WB_low,1
粘り,WB_high,1
粘り,WB_low,0
精力的,WB_high,1
精力的,WB_low,0
精密,WB_high,0
精密,WB_low,1
精度,WB_high,1
精度,WB_low,0
精神,WB_high,0
精神,WB_low,1
精神的,WB_high,0
精神的,WB_low,2
精算,WB_high,1
精算,WB_low,0
精進,WB_high,0
精進,WB_low,1
糸,WB_high,0
糸,WB_low,1
系,WB_high,2
系,WB_low,1
約束,WB_high,2
約束,WB_low,2
納品,WB_high,5
納品,WB_low,0
納得,WB_high,1
納得,WB_low,3
納期,WB_high,0
納期,WB_low,1
純粋,WB_high,0
純粋,WB_low,1
紙,WB_high,1
紙,WB_low,0
素敵,WB_high,9
素敵,WB_low,0
素晴らしい,WB_high,5
素晴らしい,WB_low,1
素直,WB_high,1
素直,WB_low,1
細かい,WB_high,3
細かい,WB_low,2
細心,WB_high,0
細心,WB_low,1
紹介,WB_high,4
紹介,WB_low,1
終了,WB_high,9
終了,WB_low,8
終日,WB_high,12
終日,WB_low,4
組,WB_high,2
組,WB_low,0
組み,WB_high,1
組み,WB_low,0
組み合わせ,WB_high,1
組み合わせ,WB_low,0
組み立て,WB_high,0
組み立て,WB_low,1
組合,WB_high,1
組合,WB_low,1
組合員,WB_high,1
組合員,WB_low,0
組織,WB_high,3
組織,WB_low,1
組織体,WB_high,0
組織体,WB_low,1
経営,WB_high,0
経営,WB_low,1
経営戦略,WB_high,0
経営戦略,WB_low,1
経済政策,WB_high,1
経済政策,WB_low,0
経済的,WB_high,0
経済的,WB_low,1
経験,WB_high,2
経験,WB_low,3
結婚,WB_high,2
結婚,WB_low,0
結婚式,WB_high,3
結婚式,WB_low,0
結婚記念日,WB_high,0
結婚記念日,WB_low,1
結局,WB_high,6
結局,WB_low,5
結果,WB_high,4
結果,WB_low,7
結果的,WB_high,0
結果的,WB_low,2
結論,WB_high,0
結論,WB_low,3
絵,WB_high,2
絵,WB_low,0
絶,WB_high,0
絶,WB_low,2
絶対,WB_high,0
絶対,WB_low,2
絶賛,WB_high,1
絶賛,WB_low,0
継続,WB_high,1
継続,WB_low,6
続き,WB_high,2
続き,WB_low,2
続行,WB_high,0
続行,WB_low,1
緊張,WB_high,2
緊張,WB_low,2
緊張感,WB_high,1
緊張感,WB_low,0
総務,WB_high,1
総務,WB_low,0
総務会,WB_high,0
総務会,WB_low,1
総理,WB_high,1
総理,WB_low,0
総菜,WB_high,1
総菜,WB_low,0
締,WB_high,1
締,WB_low,1
締め,WB_high,3
締め,WB_low,7
締めくくり,WB_high,0
締めくくり,WB_low,1
締め切り,WB_high,0
締め切り,WB_low,1
締め日,WB_high,1
締め日,WB_low,0
締切,WB_high,1
締切,WB_low,1
締切日,WB_high,0
締切日,WB_low,1
編集,WB_high,2
編集,WB_low,3
編集者,WB_high,1
編集者,WB_low,0
緩い,WB_high,1
緩い,WB_low,0
緩め,WB_high,1
緩め,WB_low,0
緩和,WB_high,1
緩和,WB_low,1
練習,WB_high,6
練習,WB_low,0
縁,WB_high,1
縁,WB_low,0
繁忙,WB_high,3
繁忙,WB_low,0
缶詰,WB_high,1
缶詰,WB_low,0
缶詰め,WB_high,0
缶詰め,WB_low,1
置き場,WB_high,1
置き場,WB_low,0
署,WB_high,1
署,WB_low,0
署長,WB_high,1
署長,WB_low,0
罹患,WB_high,0
罹患,WB_low,1
羊羹,WB_high,1
羊羹,WB_low,0
美味,WB_high,1
美味,WB_low,0
美味い,WB_high,1
美味い,WB_low,0
美味し,WB_high,2
美味し,WB_low,0
美味しい,WB_high,11
美味しい,WB_low,0
美味しかっ,WB_high,6
美味しかっ,WB_low,3
美味しく,WB_high,3
美味しく,WB_low,0
美容院,WB_high,2
美容院,WB_low,0
義母,WB_high,2
義母,WB_low,0
翌日,WB_high,1
翌日,WB_low,4
翌週,WB_high,0
翌週,WB_low,2
習慣,WB_high,2
習慣,WB_low,4
老舗,WB_high,1
老舗,WB_low,0
考え方,WB_high,1
考え方,WB_low,2
者,WB_high,4
者,WB_low,3
耳,WB_high,0
耳,WB_low,1
聖地,WB_high,1
聖地,WB_low,0
聞き手,WB_high,0
聞き手,WB_low,1
聡明さ,WB_high,1
聡明さ,WB_low,0
職,WB_high,4
職,WB_low,0
職人,WB_high,1
職人,WB_low,0
職種,WB_high,0
職種,WB_low,1
肉,WB_high,3
肉,WB_low,0
肌身,WB_high,1
肌身,WB_low,0
肩,WB_high,1
肩,WB_low,1
肩こり,WB_high,0
肩こり,WB_low,2
肩上,WB_high,1
肩上,WB_low,0
育児,WB_high,1
育児,WB_low,0
育成,WB_high,1
育成,WB_low,0
肴,WB_high,1
肴,WB_low,0
胃,WB_high,0
胃,WB_low,1
胃もたれ,WB_high,1
胃もたれ,WB_low,0
胃カメラ,WB_high,0
胃カメラ,WB_low,1
胸のつかえ,WB_high,1
胸のつかえ,WB_low,0
胸やけ,WB_high,0
胸やけ,WB_low,1
胸部,WB_high,0
胸部,WB_low,1
能力,WB_high,2
能力,WB_low,0
脂,WB_high,1
脂,WB_low,0
脆弱,WB_high,0
脆弱,WB_low,1
脈,WB_high,1
脈,WB_low,0
脱却,WB_high,0
脱却,WB_low,1
脱毛,WB_high,1
脱毛,WB_low,0
脳,WB_high,2
脳,WB_low,0
脳みそ,WB_high,0
脳みそ,WB_low,1
腰,WB_high,5
腰,WB_low,0
腰折れ,WB_high,0
腰折れ,WB_low,1
腰痛,WB_high,3
腰痛,WB_low,0
腹,WB_high,0
腹,WB_low,1
腹いっぱい,WB_high,1
腹いっぱい,WB_low,0
腹囲,WB_high,1
腹囲,WB_low,2
腹痛,WB_high,0
腹痛,WB_low,1
腹立たしい,WB_high,1
腹立たしい,WB_low,0
自主,WB_high,4
自主,WB_low,0
自体,WB_high,1
自体,WB_low,5
自信,WB_high,0
自信,WB_low,1
自分,WB_high,38
自分,WB_low,40
自分たち,WB_high,1
自分たち,WB_low,0
自分自身,WB_high,1
自分自身,WB_low,3
自問自答,WB_high,0
自問自答,WB_low,1
自宅,WB_high,2
自宅,WB_low,8
自己,WB_high,1
自己,WB_low,1
自己嫌悪,WB_high,0
自己嫌悪,WB_low,4
自己研鑽,WB_high,1
自己研鑽,WB_low,0
自浄能力,WB_high,0
自浄能力,WB_low,1
自炊,WB_high,1
自炊,WB_low,0
自然,WB_high,1
自然,WB_low,0
自由,WB_high,4
自由,WB_low,0
自社,WB_high,1
自社,WB_low,0
自粛,WB_high,0
自粛,WB_low,1
自覚,WB_high,0
自覚,WB_low,4
自身,WB_high,2
自身,WB_low,2
自転車,WB_high,1
自転車,WB_low,0
與賀田,WB_high,0
與賀田,WB_low,1
興味,WB_high,1
興味,WB_low,0
舞台裏,WB_high,1
舞台裏,WB_low,0
舵,WB_high,2
舵,WB_low,0
良い,WB_high,29
良い,WB_low,21
良い意味,WB_high,1
良い意味,WB_low,0
良かっ,WB_high,18
良かっ,WB_low,3
良き,WB_high,3
良き,WB_low,0
良く,WB_high,6
良く,WB_low,10
良し,WB_high,1
良し,WB_low,2
良好,WB_high,0
良好,WB_low,1
色々,WB_high,5
色々,WB_low,3
芥川龍之介,WB_high,1
芥川龍之介,WB_low,0
花,WB_high,3
花,WB_low,0
花屋,WB_high,1
花屋,WB_low,0
花火大会,WB_high,0
花火大会,WB_low,1
花粉症,WB_high,1
花粉症,WB_low,0
花道,WB_high,1
花道,WB_low,0
花金,WB_high,1
花金,WB_low,0
芸,WB_high,1
芸,WB_low,0
芸人,WB_high,1
芸人,WB_low,0
若い,WB_high,3
若い,WB_low,0
若い人,WB_high,0
若い人,WB_low,1
若く,WB_high,0
若く,WB_low,1
若干,WB_high,1
若干,WB_low,3
若手,WB_high,2
若手,WB_low,0
若者,WB_high,3
若者,WB_low,1
苦しい,WB_high,2
苦しい,WB_low,0
苦戦,WB_high,0
苦戦,WB_low,1
苦手,WB_high,2
苦手,WB_low,1
英傑,WB_high,0
英傑,WB_low,1
英語,WB_high,5
英語,WB_low,0
英語力,WB_high,1
英語力,WB_low,0
英語学習,WB_high,3
英語学習,WB_low,0
茅ヶ崎,WB_high,0
茅ヶ崎,WB_low,1
荒く,WB_high,0
荒く,WB_low,2
荒堀,WB_high,0
荒堀,WB_low,1
荒川,WB_high,1
荒川,WB_low,0
荒木,WB_high,1
荒木,WB_low,0
華金,WB_high,1
華金,WB_low,0
落胆,WB_high,0
落胆,WB_low,1
著名,WB_high,2
著名,WB_low,0
著書,WB_high,1
著書,WB_low,0
葛藤,WB_high,0
葛藤,WB_low,1
葬式,WB_high,0
葬式,WB_low,1
蒸し暑,WB_high,1
蒸し暑,WB_low,0
蒸し暑い,WB_high,1
蒸し暑い,WB_low,4
蓄積,WB_high,0
蓄積,WB_low,1
蔦屋書店,WB_high,1
蔦屋書店,WB_low,0
蕎,WB_high,1
蕎,WB_low,0
蕎麦,WB_high,1
蕎麦,WB_low,0
薄い,WB_high,1
薄い,WB_low,1
薬,WB_high,1
薬,WB_low,2
藤井,WB_high,1
藤井,WB_low,0
藤原,WB_high,1
藤原,WB_low,0
藤川,WB_high,1
藤川,WB_low,0
虚無感,WB_high,0
虚無感,WB_low,1
血圧,WB_high,1
血圧,WB_low,1
血糖値,WB_high,1
血糖値,WB_low,0
行,WB_high,0
行,WB_low,2
行い,WB_high,1
行い,WB_low,0
行き,WB_high,1
行き,WB_low,0
行きつけ,WB_high,2
行きつけ,WB_low,0
行き帰り,WB_high,1
行き帰り,WB_low,0
行使,WB_high,1
行使,WB_low,0
行動,WB_high,0
行動,WB_low,1
行為,WB_high,1
行為,WB_low,0
街,WB_high,2
街,WB_low,1
街中,WB_high,1
街中,WB_low,0
衣装,WB_high,1
衣装,WB_low,0
表,WB_high,0
表,WB_low,1
表現,WB_high,1
表現,WB_low,0
表示,WB_high,0
表示,WB_low,1
被害者,WB_high,1
被害者,WB_low,0
被害者意識,WB_high,2
被害者意識,WB_low,0
裁量労働,WB_high,1
裁量労働,WB_low,0
裏側,WB_high,1
裏側,WB_low,0
裕太,WB_high,2
裕太,WB_low,0
裕子,WB_high,0
裕子,WB_low,2
複,WB_high,1
複,WB_low,0
複数,WB_high,2
複数,WB_low,2
要因,WB_high,0
要因,WB_low,1
要望,WB_high,1
要望,WB_low,0
見づらい,WB_high,0
見づらい,WB_low,1
見事,WB_high,2
見事,WB_low,0
見直し,WB_high,0
見直し,WB_low,1
見積,WB_high,0
見積,WB_low,1
見覚え,WB_high,1
見覚え,WB_low,0
見込み,WB_high,1
見込み,WB_low,0
見通し,WB_high,1
見通し,WB_low,2
視力,WB_high,0
視力,WB_low,1
視点,WB_high,2
視点,WB_low,1
視聴,WB_high,2
視聴,WB_low,0
視聴時間,WB_high,1
視聴時間,WB_low,0
視野,WB_high,0
視野,WB_low,1
覚悟,WB_high,1
覚悟,WB_low,0
親,WB_high,2
親,WB_low,1
親分,WB_high,1
親分,WB_low,0
親友,WB_high,2
親友,WB_low,0
親戚,WB_high,0
親戚,WB_low,1
親族,WB_high,1
親族,WB_low,0
親身,WB_high,1
親身,WB_low,0
観光庁,WB_high,1
観光庁,WB_low,2
解散,WB_high,1
解散,WB_low,0
解決,WB_high,2
解決,WB_low,1
解消,WB_high,2
解消,WB_low,4
解釈,WB_high,1
解釈,WB_low,1
言い分,WB_high,0
言い分,WB_low,1
言い方,WB_high,0
言い方,WB_low,1
言い訳,WB_high,1
言い訳,WB_low,0
言葉,WB_high,5
言葉,WB_low,2
言語,WB_high,2
言語,WB_low,0
言語道断,WB_high,0
言語道断,WB_low,1
訃報,WB_high,0
訃報,WB_low,1
計画,WB_high,2
計画,WB_low,1
計画通り,WB_high,1
計画通り,WB_low,0
計算,WB_high,1
計算,WB_low,1
記事,WB_high,0
記事,WB_low,1
記入,WB_high,0
記入,WB_low,2
記念,WB_high,1
記念,WB_low,0
記憶,WB_high,1
記憶,WB_low,0
記載,WB_high,1
記載,WB_low,1
記録,WB_high,1
記録,WB_low,1
訪問,WB_high,1
訪問,WB_low,4
設営,WB_high,1
設営,WB_low,0
設定,WB_high,0
設定,WB_low,1
設置,WB_high,1
設置,WB_low,0
訳,WB_high,1
訳,WB_low,0
診療所,WB_high,0
診療所,WB_low,1
評価,WB_high,4
評価,WB_low,3
評判,WB_high,1
評判,WB_low,0
試合,WB_high,1
試合,WB_low,0
試着,WB_high,1
試着,WB_low,0
試練,WB_high,1
試練,WB_low,0
試験,WB_high,2
試験,WB_low,0
詰め,WB_high,0
詰め,WB_low,1
話,WB_high,40
話,WB_low,12
話して,WB_high,1
話して,WB_low,0
話し合い,WB_high,1
話し合い,WB_low,0
話合い,WB_high,0
話合い,WB_low,1
話題,WB_high,1
話題,WB_low,0
詳しい,WB_high,2
詳しい,WB_low,0
誇らしい,WB_high,2
誇らしい,WB_low,0
認定,WB_high,0
認定,WB_low,1
認識,WB_high,2
認識,WB_low,3
誕生,WB_high,2
誕生,WB_low,0
誕生日,WB_high,12
誕生日,WB_low,0
誘い,WB_high,1
誘い,WB_low,0
誤飲,WB_high,0
誤飲,WB_low,1
説明,WB_high,1
説明,WB_low,3
読書,WB_high,4
読書,WB_low,0
読経,WB_high,0
読経,WB_low,1
誰,WB_high,1
誰,WB_low,5
誰か,WB_high,2
誰か,WB_low,2
課,WB_high,1
課,WB_low,0
課題,WB_high,10
課題,WB_low,1
調べ,WB_high,1
調べ,WB_low,0
調子,WB_high,4
調子,WB_low,2
調整,WB_high,2
調整,WB_low,6
調査,WB_high,6
調査,WB_low,2
調査結果,WB_high,2
調査結果,WB_low,0
談話,WB_high,0
談話,WB_low,1
請求,WB_high,0
請求,WB_low,2
請求書,WB_high,0
請求書,WB_low,2
論,WB_high,0
論,WB_low,1
論文,WB_high,1
論文,WB_low,2
諸々,WB_high,1
諸々,WB_low,1
謎,WB_high,2
謎,WB_low,3
講師,WB_high,3
講師,WB_low,0
講座,WB_high,3
講座,WB_low,0
講義,WB_high,1
講義,WB_low,0
講習,WB_high,0
講習,WB_low,1
謝罪,WB_high,1
謝罪,WB_low,3
警戒,WB_high,1
警戒,WB_low,0
議論,WB_high,1
議論,WB_low,1
議題,WB_high,0
議題,WB_low,1
谷口,WB_high,1
谷口,WB_low,0
豆腐ハンバーグ,WB_high,0
豆腐ハンバーグ,WB_low,1
負,WB_high,0
負,WB_low,1
負担,WB_high,1
負担,WB_low,2
負荷,WB_high,1
負荷,WB_low,0
財布,WB_high,1
財布,WB_low,0
貢献,WB_high,2
貢献,WB_low,1
貧血,WB_high,1
貧血,WB_low,0
販促,WB_high,1
販促,WB_low,0
責任,WB_high,1
責任,WB_low,1
貴重,WB_high,1
貴重,WB_low,0
買い出し,WB_high,1
買い出し,WB_low,0
買い物,WB_high,4
買い物,WB_low,1
費用,WB_high,0
費用,WB_low,1
資料,WB_high,10
資料,WB_low,25
資産運用,WB_high,0
資産運用,WB_low,1
賞,WB_high,3
賞,WB_low,0
賞レース,WB_high,1
賞レース,WB_low,0
賢い,WB_high,0
賢い,WB_low,1
質,WB_high,2
質,WB_low,0
質疑応答,WB_high,1
質疑応答,WB_low,0
質量,WB_high,0
質量,WB_low,1
購入,WB_high,1
購入,WB_low,0
贅沢,WB_high,1
贅沢,WB_low,0
赤いハイヒール,WB_high,1
赤いハイヒール,WB_low,0
赤ちゃん,WB_high,1
